fecha,sku_id,nombre_producto,categoria,plataforma,unidades_vendidas,pvp_base,precio_venta,coste_unitario,margen_bruto,promocion_activa,descuento_pct,precio_tiendanimal,precio_kiwoko,precio_zooplus,precio_comp_min,precio_comp_avg,precio_comp_max,precio_mercado_ref,stock_disponible,dias_sin_stock,dia_semana,mes,semana_anio,es_festivo,es_blackfriday,es_navidad,ventas_lag_1,ventas_lag_7,ventas_lag_30,ventas_media_7d,ventas_media_30d,ratio_precio_mercado,diferencia_precio_min,dias_cobertura_stock,ingreso_estimado,margen_estimado_eur,var_precio_tiendanimal_1d,var_precio_kiwoko_1d,var_precio_zooplus_1d,var_precio_comp_min_7d,diferencia_precio_avg,alerta_bajada_competidor,alerta_precio_alto,oportunidad_subida_precio,alerta_stockout_riesgo,alerta_exceso_stock,ean
2023-04-10,SKU-001,Royal Canin Medium Adult 15kg,Pienso perro,Amazon,0,62.99,62.25,23.31,0.63,0,0.0,57.96,63.02,61.53,57.96,60.84,63.02,61.88,131,0,0,4,15,0,0,0,3.0,2.0,1.0,2.57,1.7,1.0232,4.28,51.0,0.0,0.0,2.28,-0.88,0.04,4.2,1.41,0,0,0,0,0,8410054001011
2023-04-11,SKU-001,Royal Canin Medium Adult 15kg,Pienso perro,Amazon,1,62.99,62.88,23.31,0.63,0,0.0,57.92,63.27,61.26,57.92,60.82,63.27,62.07,130,0,1,4,15,0,0,0,0.0,3.0,0.0,2.29,1.67,1.0338,4.95,56.8,62.88,39.57,-0.04,0.25,-0.26,4.12,2.05,0,0,0,0,0,8410054001011
2023-04-12,SKU-001,Royal Canin Medium Adult 15kg,Pienso perro,Amazon,2,62.99,64.11,23.31,0.63,0,0.0,58.14,63.0,61.43,58.14,60.86,63.0,62.22,128,0,2,4,15,0,0,0,1.0,2.0,1.0,2.0,1.7,1.0534,5.97,64.0,128.22,81.6,0.21,-0.26,0.16,4.1,3.25,0,1,0,0,0,8410054001011
2023-04-13,SKU-001,Royal Canin Medium Adult 15kg,Pienso perro,Amazon,1,62.99,63.53,23.31,0.63,0,0.0,58.01,62.96,56.24,56.24,59.07,62.96,60.48,127,0,3,4,15,0,0,0,2.0,1.0,1.0,2.0,1.73,1.0755,7.3,63.5,63.53,40.22,-0.13,-0.04,-5.19,2.26,4.46,0,1,0,0,0,8410054001011
2023-04-14,SKU-001,Royal Canin Medium Adult 15kg,Pienso perro,Amazon,2,62.99,48.5,23.31,0.63,1,0.22,58.24,63.03,55.96,55.96,59.07,63.03,57.11,125,0,4,4,15,0,0,0,1.0,3.0,1.0,2.0,1.73,821.0,-7.46,62.5,97.0,50.38,0.23,0.06,-0.28,1.23,-10.57,0,0,1,0,0,8410054001011
2023-04-15,SKU-001,Royal Canin Medium Adult 15kg,Pienso perro,Amazon,1,62.99,63.82,23.31,0.63,0,0.0,57.97,63.2,56.11,56.11,59.1,63.2,60.58,124,0,5,4,15,0,0,0,2.0,4.0,1.0,1.86,1.77,1.08,7.71,66.7,63.82,40.51,-0.26,0.18,0.15,1.36,4.73,0,1,0,0,0,8410054001011
2023-04-16,SKU-001,Royal Canin Medium Adult 15kg,Pienso perro,Amazon,4,62.99,53.77,23.31,0.63,1,0.13,57.82,63.09,56.45,56.45,59.12,63.09,57.13,120,0,6,4,15,0,0,0,1.0,3.0,3.0,1.43,1.77,0.9094,-2.68,83.9,215.07,121.82,-0.15,-0.11,0.34,0.77,-5.36,0,0,1,0,1,8410054001011
2023-04-17,SKU-001,Royal Canin Medium Adult 15kg,Pienso perro,Amazon,2,62.99,63.22,23.31,0.63,0,0.0,58.0,63.18,63.47,58.0,61.55,63.47,63.2,118,0,0,4,16,0,0,0,4.0,0.0,2.0,1.57,1.8,1.027,5.22,75.2,126.43,79.81,0.18,0.09,7.02,0.04,1.66,0,0,0,0,1,8410054001011
2023-04-18,SKU-001,Royal Canin Medium Adult 15kg,Pienso perro,Amazon,3,62.99,62.08,23.31,0.63,0,0.0,53.25,63.56,63.73,53.25,60.18,63.73,62.83,115,0,1,4,16,0,0,0,2.0,1.0,0.0,1.86,1.8,1.0316,8.83,61.8,186.25,116.32,-4.75,0.38,0.26,-4.67,1.9,1,1,0,0,0,8410054001011
2023-04-19,SKU-001,Royal Canin Medium Adult 15kg,Pienso perro,Amazon,2,62.99,63.09,23.31,0.63,0,0.0,53.72,62.94,60.51,53.72,59.06,62.94,61.72,113,0,2,4,16,0,0,0,3.0,2.0,1.0,2.14,1.9,1.0683,9.37,52.8,126.18,79.56,0.47,-0.62,-3.23,-4.42,4.03,1,1,0,0,0,8410054001011
2023-04-20,SKU-001,Royal Canin Medium Adult 15kg,Pienso perro,Amazon,3,62.99,61.78,23.31,0.63,0,0.0,53.82,62.5,60.5,53.82,58.93,62.5,61.14,110,0,3,4,16,0,0,0,2.0,1.0,2.0,2.14,1.93,1.0483,7.96,51.4,185.34,115.41,0.1,-0.44,-0.01,-2.42,2.85,0,1,0,0,0,8410054001011
2023-04-21,SKU-001,Royal Canin Medium Adult 15kg,Pienso perro,Amazon,3,62.99,56.32,23.31,0.63,1,0.12,53.97,67.41,59.81,53.97,60.39,67.41,58.06,107,0,4,4,16,0,0,0,3.0,2.0,1.0,2.43,1.97,0.9326,2.36,44.0,168.97,99.04,0.15,4.91,-0.68,-1.99,-4.07,0,0,0,0,0,8410054001011
2023-04-22,SKU-001,Royal Canin Medium Adult 15kg,Pienso perro,Amazon,1,62.99,61.84,23.31,0.63,0,0.0,53.59,67.02,59.18,53.59,59.93,67.02,60.51,106,0,5,4,16,0,0,0,3.0,1.0,0.0,2.57,2.03,1.032,8.25,41.2,61.84,38.53,-0.38,-0.39,-0.63,-2.52,1.92,0,1,0,0,0,8410054001011
2023-04-23,SKU-001,Royal Canin Medium Adult 15kg,Pienso perro,Amazon,5,62.99,62.71,23.31,0.63,0,0.0,53.34,67.14,56.45,53.34,58.97,67.14,59.58,101,0,6,4,16,0,0,0,1.0,4.0,0.0,2.57,2.07,1.0635,9.37,39.3,313.56,197.01,-0.25,0.11,-2.73,-3.11,3.74,1,1,0,0,0,8410054001011
2023-04-24,SKU-001,Royal Canin Medium Adult 15kg,Pienso perro,Amazon,3,62.99,54.37,23.31,0.63,1,0.14,53.48,67.09,56.78,53.48,59.11,67.09,55.57,98,0,0,4,17,0,0,0,5.0,2.0,2.0,2.71,2.23,0.9198,0.89,36.2,163.11,93.18,0.14,-0.05,0.33,-4.52,-4.74,1,0,1,0,0,8410054001011
2023-04-25,SKU-001,Royal Canin Medium Adult 15kg,Pienso perro,Amazon,4,62.99,49.75,23.31,0.63,1,0.21,54.51,67.26,56.68,54.51,59.49,67.26,55.59,94,0,1,4,17,0,0,0,3.0,3.0,0.0,2.86,2.27,0.8363,-4.76,32.9,198.99,105.74,1.03,0.18,-0.1,1.26,-9.74,0,0,1,0,0,8410054001011
2023-04-26,SKU-001,Royal Canin Medium Adult 15kg,Pienso perro,Amazon,5,62.99,47.18,23.31,0.63,1,0.24,54.77,67.09,61.57,54.77,61.14,67.09,58.16,89,0,2,4,17,0,0,0,4.0,2.0,2.0,3.0,2.4,0.7716,-7.6,29.7,235.88,119.33,0.26,-0.18,4.89,1.06,-13.96,0,0,1,0,0,8410054001011
2023-04-27,SKU-001,Royal Canin Medium Adult 15kg,Pienso perro,Amazon,1,62.99,63.87,23.31,0.63,0,0.0,54.95,67.07,61.81,54.95,61.28,67.07,62.84,88,0,3,4,17,0,0,0,5.0,3.0,2.0,3.43,2.5,1.0424,8.92,25.7,63.87,40.56,0.18,-0.01,0.24,1.13,2.6,0,1,0,0,0,8410054001011
2023-04-28,SKU-001,Royal Canin Medium Adult 15kg,Pienso perro,Amazon,8,62.99,61.82,23.31,0.63,0,0.0,54.74,67.66,61.87,54.74,61.43,67.66,61.84,80,0,4,4,17,0,0,0,1.0,3.0,1.0,3.14,2.47,1.0064,7.08,25.5,494.55,308.06,-0.21,0.59,0.06,0.77,0.39,0,1,0,0,0,8410054001011
2023-04-29,SKU-001,Royal Canin Medium Adult 15kg,Pienso perro,Amazon,3,62.99,62.31,23.31,0.63,0,0.0,54.67,67.46,61.23,54.67,61.13,67.46,61.77,77,0,5,4,17,0,0,0,8.0,1.0,2.0,3.86,2.7,1.0194,7.64,19.9,186.93,117.0,-0.06,-0.2,-0.64,1.08,1.18,0,1,0,0,0,8410054001011
2023-04-30,SKU-001,Royal Canin Medium Adult 15kg,Pienso perro,Amazon,0,62.99,63.96,23.31,0.63,0,0.0,54.91,67.63,61.76,54.91,61.43,67.63,62.85,77,0,6,4,17,0,0,0,3.0,5.0,2.0,4.14,2.73,1.0412,9.05,18.6,0.0,0.0,0.24,0.16,0.53,1.58,2.53,0,1,0,0,0,8410054001011
2023-05-01,SKU-001,Royal Canin Medium Adult 15kg,Pienso perro,Amazon,6,62.99,61.78,23.31,0.63,0,0.0,54.8,72.72,57.81,54.8,61.78,72.72,59.8,158,0,0,5,18,1,0,0,0.0,3.0,3.0,3.43,2.67,1.0,6.98,46.1,370.68,230.82,-0.11,5.09,-3.94,1.32,0.0,0,1,0,0,0,8410054001011
2023-05-02,SKU-001,Royal Canin Medium Adult 15kg,Pienso perro,Amazon,2,62.99,62.33,23.31,0.63,0,0.0,61.49,72.36,57.89,57.89,63.91,72.36,61.92,156,0,1,5,18,0,0,0,6.0,4.0,5.0,3.86,2.77,0.9754,4.45,40.4,124.67,78.05,6.69,-0.35,0.08,3.38,-1.58,0,0,0,0,0,8410054001011
2023-05-03,SKU-001,Royal Canin Medium Adult 15kg,Pienso perro,Amazon,2,62.99,57.8,23.31,0.63,1,0.1,61.52,72.04,57.62,57.62,63.72,72.04,59.65,154,0,2,5,18,0,0,0,2.0,5.0,2.0,3.57,2.67,0.9071,0.18,43.1,115.6,68.98,0.03,-0.33,-0.26,2.85,-5.92,0,0,1,0,0,8410054001011
2023-05-04,SKU-001,Royal Canin Medium Adult 15kg,Pienso perro,Amazon,3,62.99,63.95,23.31,0.63,0,0.0,61.3,71.73,57.97,57.97,63.67,71.73,62.62,151,0,3,5,18,0,0,0,2.0,1.0,3.0,3.14,2.67,1.0044,5.97,48.1,191.84,121.91,-0.21,-0.3,0.35,3.02,0.28,0,1,0,0,0,8410054001011
2023-05-05,SKU-001,Royal Canin Medium Adult 15kg,Pienso perro,Amazon,2,62.99,63.37,23.31,0.63,0,0.0,61.52,71.41,57.84,57.84,63.58,71.41,62.45,149,0,4,5,18,0,0,0,3.0,8.0,2.0,3.43,2.67,0.9966,5.53,43.4,126.74,80.11,0.21,-0.33,-0.14,3.1,-0.21,0,0,0,0,0,8410054001011
2023-05-06,SKU-001,Royal Canin Medium Adult 15kg,Pienso perro,Amazon,4,62.99,61.88,23.31,0.63,0,0.0,53.33,71.22,57.92,53.33,60.82,71.22,59.9,145,0,5,5,18,0,0,0,2.0,3.0,1.0,2.57,2.67,1.0174,8.56,56.4,247.52,154.28,-8.19,-0.19,0.09,-1.35,1.06,0,1,0,0,1,8410054001011
2023-05-07,SKU-001,Royal Canin Medium Adult 15kg,Pienso perro,Amazon,6,62.99,63.08,23.31,0.63,0,0.0,53.69,74.07,61.44,53.69,63.07,74.07,62.26,139,0,6,5,18,0,0,0,4.0,0.0,3.0,2.71,2.77,1.0002,9.39,51.3,378.47,238.6,0.37,2.85,3.52,-1.22,0.01,0,1,0,0,1,8410054001011
2023-05-08,SKU-001,Royal Canin Medium Adult 15kg,Pienso perro,Amazon,1,62.99,62.67,23.31,0.63,0,0.0,53.92,74.07,61.3,53.92,63.09,74.07,61.99,138,0,0,5,19,0,0,0,6.0,6.0,4.0,3.57,2.87,0.9934,8.76,38.7,62.67,39.36,0.23,0.0,-0.14,-0.88,-0.42,0,1,0,0,0,8410054001011
2023-05-09,SKU-001,Royal Canin Medium Adult 15kg,Pienso perro,Amazon,3,62.99,63.46,23.31,0.63,0,0.0,54.19,74.34,61.33,54.19,63.29,74.34,62.4,135,0,1,5,19,0,0,0,1.0,2.0,3.0,2.86,2.77,1.0026,9.26,47.2,190.37,120.44,0.28,0.28,0.03,-3.69,0.16,1,1,0,0,0,8410054001011
2023-05-10,SKU-001,Royal Canin Medium Adult 15kg,Pienso perro,Amazon,7,62.99,63.73,23.31,0.63,0,0.0,54.02,73.05,61.73,54.02,62.93,73.05,62.73,128,0,2,5,19,0,0,0,3.0,2.0,0.0,3.0,2.77,1.0128,9.72,42.7,446.13,282.96,-0.18,-1.3,0.4,-3.6,0.81,1,1,0,0,0,8410054001011
2023-05-11,SKU-001,Royal Canin Medium Adult 15kg,Pienso perro,Amazon,3,62.99,63.92,23.31,0.63,0,0.0,53.8,72.94,58.28,53.8,61.68,72.94,61.1,125,0,3,5,19,0,0,0,7.0,3.0,1.0,3.71,3.0,1.0364,10.12,33.7,191.77,121.83,-0.21,-0.1,-3.45,-4.17,2.24,1,1,0,0,0,8410054001011
2023-05-12,SKU-001,Royal Canin Medium Adult 15kg,Pienso perro,Amazon,4,62.99,63.28,23.31,0.63,0,0.0,56.63,72.91,58.43,56.63,62.65,72.91,60.86,121,0,4,5,19,0,0,0,3.0,2.0,2.0,3.71,3.07,1.0101,6.65,32.6,253.12,159.88,2.82,-0.04,0.15,-1.21,0.63,0,1,0,0,0,8410054001011
2023-05-13,SKU-001,Royal Canin Medium Adult 15kg,Pienso perro,Amazon,3,62.99,63.09,23.31,0.63,0,0.0,57.09,72.69,58.49,57.09,62.76,72.69,60.78,118,0,5,5,19,0,0,0,4.0,4.0,1.0,4.0,3.13,1.0052,6.0,29.5,189.27,119.34,0.47,-0.21,0.06,3.77,0.33,0,1,0,0,0,8410054001011
2023-05-14,SKU-001,Royal Canin Medium Adult 15kg,Pienso perro,Amazon,2,62.99,63.52,23.31,0.63,0,0.0,56.73,72.29,58.15,56.73,62.39,72.29,60.84,116,0,6,5,19,0,0,0,3.0,6.0,2.0,3.86,3.2,1.0182,6.79,30.1,127.04,80.42,-0.37,-0.4,-0.34,3.04,1.13,0,1,0,0,0,8410054001011
2023-05-15,SKU-001,Royal Canin Medium Adult 15kg,Pienso perro,Amazon,3,62.99,64.19,23.31,0.63,0,0.0,56.99,72.49,58.48,56.99,62.65,72.49,61.34,113,0,0,5,20,0,0,0,2.0,1.0,1.0,3.29,3.2,1.0245,7.19,34.3,192.56,122.63,0.26,0.2,0.33,3.07,1.54,0,1,0,0,0,8410054001011
2023-05-16,SKU-001,Royal Canin Medium Adult 15kg,Pienso perro,Amazon,3,62.99,62.8,23.31,0.63,0,0.0,57.6,72.52,58.58,57.6,62.9,72.52,60.7,110,0,1,5,20,0,0,0,3.0,3.0,4.0,3.57,3.27,0.9984,5.2,30.8,188.4,118.47,0.6,0.03,0.1,3.4,-0.1,0,0,0,0,0,8410054001011
2023-05-17,SKU-001,Royal Canin Medium Adult 15kg,Pienso perro,Amazon,2,62.99,63.38,23.31,0.63,0,0.0,57.9,72.64,58.73,57.9,63.09,72.64,61.06,108,0,2,5,20,0,0,0,3.0,7.0,2.0,3.57,3.23,1.0046,5.48,30.3,126.76,80.14,0.3,0.13,0.15,3.88,0.29,0,0,0,0,0,8410054001011
2023-05-18,SKU-001,Royal Canin Medium Adult 15kg,Pienso perro,Amazon,1,62.99,62.76,23.31,0.63,0,0.0,58.26,64.14,59.02,58.26,60.47,64.14,60.89,107,0,3,5,20,0,0,0,2.0,3.0,3.0,2.86,3.23,1.0379,4.5,37.4,62.76,39.45,0.37,-8.51,0.29,4.46,2.29,0,0,0,0,0,8410054001011
2023-05-19,SKU-001,Royal Canin Medium Adult 15kg,Pienso perro,Amazon,5,62.99,62.66,23.31,0.63,0,0.0,55.8,64.2,59.32,55.8,59.78,64.2,60.99,102,0,4,5,20,0,0,0,1.0,4.0,2.0,2.57,3.17,1.0483,6.87,39.7,313.31,196.76,-2.47,0.06,0.3,-0.83,2.89,0,1,0,0,0,8410054001011
2023-05-20,SKU-001,Royal Canin Medium Adult 15kg,Pienso perro,Amazon,1,62.99,63.28,23.31,0.63,0,0.0,59.64,64.57,59.0,59.0,61.06,64.57,61.47,101,0,5,5,20,0,0,0,5.0,3.0,3.0,2.71,3.27,1.0363,4.28,37.3,63.28,39.97,3.84,0.37,-0.33,1.9,2.22,0,0,0,0,0,8410054001011
2023-05-21,SKU-001,Royal Canin Medium Adult 15kg,Pienso perro,Amazon,3,62.99,62.81,23.31,0.63,0,0.0,59.42,64.7,60.24,59.42,61.45,64.7,61.53,98,0,6,5,20,0,0,0,1.0,2.0,3.0,2.43,3.2,1.0221,3.39,40.3,188.44,118.51,-0.21,0.14,1.25,2.7,1.36,0,0,0,0,0,8410054001011
2023-05-22,SKU-001,Royal Canin Medium Adult 15kg,Pienso perro,Amazon,4,62.99,55.82,23.31,0.63,1,0.11,58.47,77.87,59.85,58.47,65.4,77.87,59.16,94,0,0,5,21,0,0,0,3.0,3.0,1.0,2.57,3.2,0.8536,-2.65,36.6,223.28,130.04,-0.96,13.17,-0.39,1.47,-9.58,0,0,1,0,0,8410054001011
2023-05-23,SKU-001,Royal Canin Medium Adult 15kg,Pienso perro,Amazon,1,62.99,61.99,23.31,0.63,0,0.0,58.16,78.14,60.04,58.16,65.45,78.14,61.01,93,0,1,5,21,0,0,0,4.0,3.0,5.0,2.71,3.3,0.9472,3.83,34.3,61.99,38.68,-0.3,0.26,0.19,0.57,-3.45,0,0,0,0,0,8410054001011
2023-05-24,SKU-001,Royal Canin Medium Adult 15kg,Pienso perro,Amazon,0,62.99,63.04,23.31,0.63,0,0.0,58.64,77.64,57.99,57.99,64.75,77.64,60.84,93,0,2,5,21,0,0,0,1.0,2.0,3.0,2.43,3.17,0.9735,5.05,38.3,0.0,0.0,0.48,-0.49,-2.05,0.09,-1.71,0,0,0,0,0,8410054001011
2023-05-25,SKU-001,Royal Canin Medium Adult 15kg,Pienso perro,Amazon,1,62.99,52.13,23.31,0.63,1,0.16,58.23,77.62,57.94,57.94,64.59,77.62,58.09,92,0,3,5,21,0,0,0,0.0,1.0,4.0,2.14,3.07,0.8071,-5.81,43.0,52.13,28.82,-0.42,-0.03,-0.05,-0.33,-12.46,0,0,1,0,0,8410054001011
2023-05-26,SKU-001,Royal Canin Medium Adult 15kg,Pienso perro,Amazon,6,62.99,63.51,23.31,0.63,0,0.0,55.73,77.44,57.92,55.73,63.7,77.44,60.71,86,0,4,5,21,0,0,0,1.0,5.0,5.0,2.14,2.97,997.0,7.77,40.2,381.04,241.17,-2.49,-0.18,-0.01,-0.06,-0.19,0,1,0,0,0,8410054001011
2023-05-27,SKU-001,Royal Canin Medium Adult 15kg,Pienso perro,Amazon,2,62.99,63.12,23.31,0.63,0,0.0,55.85,78.22,58.06,55.85,64.05,78.22,60.58,84,0,5,5,21,0,0,0,6.0,1.0,1.0,2.29,3.0,0.9854,7.27,36.7,126.23,79.61,0.11,0.78,0.14,-3.15,-0.93,1,1,0,0,0,8410054001011
2023-05-28,SKU-001,Royal Canin Medium Adult 15kg,Pienso perro,Amazon,5,62.99,62.13,23.31,0.63,0,0.0,56.1,77.95,60.15,56.1,64.73,77.95,61.15,79,0,6,5,21,0,0,0,2.0,3.0,8.0,2.43,3.03,0.9599,6.04,32.5,310.67,194.11,0.25,-0.28,2.09,-3.33,-2.6,1,1,0,0,0,8410054001011
2023-05-29,SKU-001,Royal Canin Medium Adult 15kg,Pienso perro,Amazon,0,62.99,63.54,23.31,0.63,0,0.0,56.03,77.97,60.29,56.03,64.77,77.97,61.92,79,0,0,5,22,0,0,0,5.0,4.0,3.0,2.71,2.93,0.9811,7.51,29.2,0.0,0.0,-0.06,0.03,0.14,-2.43,-1.22,0,1,0,0,0,8410054001011
2023-05-30,SKU-001,Royal Canin Medium Adult 15kg,Pienso perro,Amazon,5,62.99,54.09,23.31,0.63,1,0.14,56.05,77.72,60.75,56.05,64.84,77.72,58.39,74,0,1,5,22,0,0,0,0.0,1.0,0.0,2.14,2.83,0.8342,-1.95,34.6,270.47,153.92,0.01,-0.25,0.45,-2.12,-10.75,0,0,1,0,0,8410054001011
2023-05-31,SKU-001,Royal Canin Medium Adult 15kg,Pienso perro,Amazon,3,62.99,63.19,23.31,0.63,0,0.0,55.52,77.69,60.46,55.52,64.55,77.69,61.82,71,0,2,5,22,0,0,0,5.0,0.0,6.0,2.71,3.0,0.9789,7.67,26.2,189.57,119.64,-0.53,-0.03,-0.29,-2.47,-1.36,0,1,0,0,0,8410054001011
2023-06-01,SKU-001,Royal Canin Medium Adult 15kg,Pienso perro,Amazon,1,62.99,62.26,23.31,0.63,0,0.0,55.87,77.42,60.99,55.87,64.75,77.42,61.62,116,0,3,6,22,0,0,0,3.0,1.0,2.0,3.14,2.9,0.9615,6.39,36.9,62.26,38.95,0.35,-0.28,0.53,-2.07,-2.49,0,1,0,0,0,8410054001011
2023-06-02,SKU-001,Royal Canin Medium Adult 15kg,Pienso perro,Amazon,2,62.99,64.02,23.31,0.63,0,0.0,56.06,77.22,61.33,56.06,64.87,77.22,62.67,114,0,4,6,22,0,0,0,1.0,6.0,2.0,3.14,2.87,987.0,7.96,36.3,128.05,81.42,0.19,-0.2,0.34,0.33,-0.84,0,1,0,0,0,8410054001011
2023-06-03,SKU-001,Royal Canin Medium Adult 15kg,Pienso perro,Amazon,2,62.99,62.64,23.31,0.63,0,0.0,56.08,76.66,60.99,56.08,64.58,76.66,61.82,112,0,5,6,22,0,0,0,2.0,2.0,3.0,2.57,2.87,0.97,6.55,43.6,125.27,78.65,0.03,-0.55,-0.34,0.24,-1.94,0,1,0,0,0,8410054001011
2023-06-04,SKU-001,Royal Canin Medium Adult 15kg,Pienso perro,Amazon,1,62.99,62.55,23.31,0.63,0,0.0,55.95,76.7,59.5,55.95,64.05,76.7,61.02,111,0,6,6,22,0,0,0,2.0,5.0,2.0,2.57,2.83,0.9766,6.6,43.2,62.55,39.24,-0.14,0.04,-1.49,-0.15,-1.5,0,1,0,0,0,8410054001011
2023-06-05,SKU-001,Royal Canin Medium Adult 15kg,Pienso perro,Amazon,1,62.99,63.04,23.31,0.63,0,0.0,56.01,76.56,59.56,56.01,64.05,76.56,61.3,110,0,0,6,23,0,0,0,1.0,0.0,4.0,2.0,2.8,0.9843,7.03,55.0,63.04,39.73,0.06,-0.14,0.06,-0.03,-1.01,0,1,0,0,1,8410054001011
2023-06-06,SKU-001,Royal Canin Medium Adult 15kg,Pienso perro,Amazon,4,62.99,63.51,23.31,0.63,0,0.0,55.83,76.76,60.07,55.83,64.22,76.76,61.79,106,0,1,6,23,0,0,0,1.0,5.0,6.0,2.14,2.7,0.9888,7.67,49.5,254.03,160.78,-0.18,0.2,0.5,-0.21,-0.72,0,1,0,0,1,8410054001011
2023-06-07,SKU-001,Royal Canin Medium Adult 15kg,Pienso perro,Amazon,0,62.99,53.21,23.31,0.63,1,0.14,55.73,76.74,60.31,55.73,64.26,76.74,58.01,106,0,2,6,23,0,0,0,4.0,3.0,1.0,2.0,2.63,828.0,-2.52,53.0,0.0,0.0,-0.1,-0.03,0.24,0.21,-11.05,0,0,1,0,1,8410054001011
2023-06-08,SKU-001,Royal Canin Medium Adult 15kg,Pienso perro,Amazon,0,62.99,62.86,23.31,0.63,0,0.0,55.83,76.46,59.81,55.83,64.04,76.46,61.34,106,0,3,6,23,0,0,0,0.0,1.0,3.0,1.57,2.6,0.9817,7.03,67.5,0.0,0.0,0.1,-0.28,-0.49,-0.04,-1.17,0,1,0,0,1,8410054001011
2023-06-09,SKU-001,Royal Canin Medium Adult 15kg,Pienso perro,Amazon,3,62.99,64.16,23.31,0.63,0,0.0,56.0,76.08,60.22,56.0,64.1,76.08,62.2,103,0,4,6,23,0,0,0,0.0,2.0,7.0,1.43,2.5,1.001,8.17,72.0,192.49,122.55,0.16,-0.38,0.4,-0.06,0.06,0,1,0,0,1,8410054001011
2023-06-10,SKU-001,Royal Canin Medium Adult 15kg,Pienso perro,Amazon,1,62.99,61.81,23.31,0.63,0,0.0,56.15,76.08,60.6,56.15,64.28,76.08,61.2,102,0,5,6,23,0,0,0,3.0,2.0,3.0,1.57,2.37,0.9616,5.66,65.0,61.81,38.49,0.15,0.0,0.38,0.06,-2.47,0,1,0,0,1,8410054001011
2023-06-11,SKU-001,Royal Canin Medium Adult 15kg,Pienso perro,Amazon,5,62.99,62.85,23.31,0.63,0,0.0,55.95,76.59,60.34,55.95,64.29,76.59,61.6,97,0,6,6,23,0,0,0,1.0,1.0,4.0,1.43,2.3,0.9777,6.91,67.8,314.26,197.7,-0.2,0.5,-0.25,0.0,-1.44,0,1,0,0,1,8410054001011
2023-06-12,SKU-001,Royal Canin Medium Adult 15kg,Pienso perro,Amazon,2,62.99,63.17,23.31,0.63,0,0.0,55.44,76.37,60.42,55.44,64.07,76.37,61.79,95,0,0,6,24,0,0,0,5.0,1.0,3.0,2.0,2.33,0.9858,7.72,47.5,126.33,79.71,-0.5,-0.21,0.08,-0.57,-0.91,0,1,0,0,1,8410054001011
2023-06-13,SKU-001,Royal Canin Medium Adult 15kg,Pienso perro,Amazon,4,62.99,64.25,23.31,0.63,0,0.0,55.1,75.68,60.81,55.1,63.86,75.68,62.52,91,0,1,6,24,0,0,0,2.0,4.0,2.0,2.14,2.3,1.0061,9.15,42.5,257.0,163.76,-0.34,-0.69,0.39,-0.73,0.39,0,1,0,0,0,8410054001011
2023-06-14,SKU-001,Royal Canin Medium Adult 15kg,Pienso perro,Amazon,1,62.99,63.42,23.31,0.63,0,0.0,55.53,75.75,60.31,55.53,63.86,75.75,61.87,90,0,2,6,24,0,0,0,4.0,0.0,3.0,2.14,2.37,0.9931,7.89,42.1,63.42,40.11,0.43,0.08,-0.5,-0.2,-0.44,0,1,0,0,0,8410054001011
2023-06-15,SKU-001,Royal Canin Medium Adult 15kg,Pienso perro,Amazon,2,62.99,61.74,23.31,0.63,0,0.0,55.4,76.21,59.4,55.4,63.67,76.21,60.57,88,0,3,6,24,0,0,0,1.0,0.0,3.0,2.29,2.3,0.9697,6.34,38.4,123.49,76.86,-0.13,0.45,-0.91,-0.43,-1.93,0,1,0,0,0,8410054001011
2023-06-16,SKU-001,Royal Canin Medium Adult 15kg,Pienso perro,Amazon,3,62.99,62.33,23.31,0.63,0,0.0,54.79,76.41,59.11,54.79,63.43,76.41,60.72,85,0,4,6,24,0,0,0,2.0,3.0,2.0,2.57,2.27,0.9827,7.55,33.1,187.0,117.07,-0.62,0.2,-0.29,-1.21,-1.1,0,1,0,0,0,8410054001011
2023-06-17,SKU-001,Royal Canin Medium Adult 15kg,Pienso perro,Amazon,2,62.99,63.04,23.31,0.63,0,0.0,54.98,75.94,58.81,54.98,63.24,75.94,60.92,83,0,5,6,24,0,0,0,3.0,1.0,1.0,2.57,2.3,0.9968,8.06,32.3,126.08,79.46,0.19,-0.47,-0.3,-1.17,-0.2,0,1,0,0,0,8410054001011
2023-06-18,SKU-001,Royal Canin Medium Adult 15kg,Pienso perro,Amazon,1,62.99,63.08,23.31,0.63,0,0.0,54.89,75.99,58.78,54.89,63.22,75.99,60.94,82,0,6,6,24,0,0,0,2.0,5.0,5.0,2.71,2.33,0.9978,8.19,30.3,63.08,39.77,-0.09,0.05,-0.03,-1.06,-0.14,0,1,0,0,0,8410054001011
2023-06-19,SKU-001,Royal Canin Medium Adult 15kg,Pienso perro,Amazon,2,62.99,61.76,23.31,0.63,0,0.0,59.59,76.31,59.89,59.59,65.26,76.31,60.82,80,0,0,6,25,0,0,0,1.0,2.0,1.0,2.14,2.2,0.9463,2.17,37.4,123.51,76.89,4.7,0.32,1.11,4.15,-3.5,0,0,0,0,0,8410054001011
