fecha,sku_id,nombre_producto,categoria,plataforma,unidades_vendidas,pvp_base,precio_venta,coste_unitario,margen_bruto,promocion_activa,descuento_pct,precio_decathlon,precio_trailzone,precio_outdoorpro,precio_comp_min,precio_comp_avg,precio_comp_max,precio_mercado_ref,stock_disponible,dias_sin_stock,dia_semana,mes,semana_anio,es_festivo,es_blackfriday,es_navidad,ventas_lag_1,ventas_lag_7,ventas_lag_30,ventas_media_7d,ventas_media_30d,ratio_precio_mercado,diferencia_precio_min,dias_cobertura_stock,ingreso_estimado,margen_estimado_eur,var_precio_decathlon_1d,var_precio_trailzone_1d,var_precio_outdoorpro_1d,var_precio_comp_min_7d,diferencia_precio_avg,alerta_bajada_competidor,alerta_precio_alto,oportunidad_subida_precio,alerta_stockout_riesgo,alerta_exceso_stock
2023-04-16,SKU-001,Mochila trail 20L,Mochilas,Amazon,4,49.99,42.67,18.5,0.63,1,0.13,45.89,50.07,44.8,44.8,46.92,50.07,45.34,120,0,6,4,15,0,0,0,1.0,3.0,3.0,1.43,1.77,0.9094,-2.13,83.9,170.68,96.68,-0.12,-0.09,0.27,0.61,-4.25,0,0,1,0,1
2023-04-17,SKU-001,Mochila trail 20L,Mochilas,Amazon,2,49.99,50.17,18.5,0.63,0,0.0,46.03,50.14,50.37,46.03,48.85,50.37,50.16,118,0,0,4,16,0,0,0,4.0,0.0,2.0,1.57,1.8,1.027,4.14,75.2,100.34,63.34,0.14,0.07,5.57,0.03,1.32,0,0,0,0,1
2023-04-18,SKU-001,Mochila trail 20L,Mochilas,Amazon,3,49.99,49.27,18.5,0.63,0,0.0,42.26,50.44,50.58,42.26,47.76,50.58,49.86,115,0,1,4,16,0,0,0,2.0,1.0,0.0,1.86,1.8,1.0316,7.01,61.8,147.81,92.31,-3.77,0.3,0.21,-3.71,1.51,1,1,0,0,0
2023-04-19,SKU-001,Mochila trail 20L,Mochilas,Amazon,2,49.99,50.07,18.5,0.63,0,0.0,42.63,49.95,48.02,42.63,46.87,49.95,48.98,113,0,2,4,16,0,0,0,3.0,2.0,1.0,2.14,1.9,1.0683,7.44,52.8,100.14,63.14,0.37,-0.49,-2.56,-3.51,3.2,1,1,0,0,0
2023-04-20,SKU-001,Mochila trail 20L,Mochilas,Amazon,3,49.99,49.03,18.5,0.63,0,0.0,42.71,49.6,48.01,42.71,46.77,49.6,48.52,110,0,3,4,16,0,0,0,2.0,1.0,2.0,2.14,1.93,1.0483,6.32,51.4,147.09,91.59,0.08,-0.35,-0.01,-1.92,2.26,0,1,0,0,0
2023-04-21,SKU-001,Mochila trail 20L,Mochilas,Amazon,3,49.99,44.7,18.5,0.63,1,0.12,42.83,53.5,47.47,42.83,47.93,53.5,46.08,107,0,4,4,16,0,0,0,3.0,2.0,1.0,2.43,1.97,0.9326,1.87,44.0,134.1,78.6,0.12,3.9,-0.54,-1.58,-3.23,0,0,0,0,0
2023-04-22,SKU-001,Mochila trail 20L,Mochilas,Amazon,1,49.99,49.08,18.5,0.63,0,0.0,42.53,53.19,46.97,42.53,47.56,53.19,48.02,106,0,5,4,16,0,0,0,3.0,1.0,0.0,2.57,2.03,1.032,6.55,41.2,49.08,30.58,-0.3,-0.31,-0.5,-2.0,1.52,0,1,0,0,0
2023-04-23,SKU-001,Mochila trail 20L,Mochilas,Amazon,5,49.99,49.77,18.5,0.63,0,0.0,42.33,53.28,44.8,42.33,46.8,53.28,47.28,101,0,6,4,16,0,0,0,1.0,4.0,0.0,2.57,2.07,1.0635,7.44,39.3,248.85,156.35,-0.2,0.09,-2.17,-2.47,2.97,1,1,0,0,0
2023-04-24,SKU-001,Mochila trail 20L,Mochilas,Amazon,3,49.99,43.15,18.5,0.63,1,0.14,42.44,53.24,45.06,42.44,46.91,53.24,44.1,98,0,0,4,17,0,0,0,5.0,2.0,2.0,2.71,2.23,0.9198,0.71,36.2,129.45,73.95,0.11,-0.04,0.26,-3.59,-3.76,1,0,1,0,0
2023-04-25,SKU-001,Mochila trail 20L,Mochilas,Amazon,4,49.99,39.48,18.5,0.63,1,0.21,43.26,53.38,44.98,43.26,47.21,53.38,44.12,94,0,1,4,17,0,0,0,3.0,3.0,0.0,2.86,2.27,0.8363,-3.78,32.9,157.92,83.92,0.82,0.14,-0.08,1.0,-7.73,0,0,1,0,0
2023-04-26,SKU-001,Mochila trail 20L,Mochilas,Amazon,5,49.99,37.44,18.5,0.63,1,0.24,43.47,53.24,48.86,43.47,48.52,53.24,46.16,89,0,2,4,17,0,0,0,4.0,2.0,2.0,3.0,2.4,0.7716,-6.03,29.7,187.2,94.7,0.21,-0.14,3.88,0.84,-11.08,0,0,1,0,0
2023-04-27,SKU-001,Mochila trail 20L,Mochilas,Amazon,1,49.99,50.69,18.5,0.63,0,0.0,43.61,53.23,49.05,43.61,48.63,53.23,49.87,88,0,3,4,17,0,0,0,5.0,3.0,2.0,3.43,2.5,1.0424,7.08,25.7,50.69,32.19,0.14,-0.01,0.19,0.9,2.06,0,1,0,0,0
2023-04-28,SKU-001,Mochila trail 20L,Mochilas,Amazon,8,49.99,49.06,18.5,0.63,0,0.0,43.44,53.7,49.1,43.44,48.75,53.7,49.08,80,0,4,4,17,0,0,0,1.0,3.0,1.0,3.14,2.47,1.0064,5.62,25.5,392.48,244.48,-0.17,0.47,0.05,0.61,0.31,0,1,0,0,0
2023-04-29,SKU-001,Mochila trail 20L,Mochilas,Amazon,3,49.99,49.45,18.5,0.63,0,0.0,43.39,53.54,48.59,43.39,48.51,53.54,49.02,77,0,5,4,17,0,0,0,8.0,1.0,2.0,3.86,2.7,1.0194,6.06,19.9,148.35,92.85,-0.05,-0.16,-0.51,0.86,0.94,0,1,0,0,0
2023-04-30,SKU-001,Mochila trail 20L,Mochilas,Amazon,0,49.99,50.76,18.5,0.63,0,0.0,43.58,53.67,49.01,43.58,48.75,53.67,49.88,77,0,6,4,17,0,0,0,3.0,5.0,2.0,4.14,2.73,1.0412,7.18,18.6,0.0,0.0,0.19,0.13,0.42,1.25,2.01,0,1,0,0,0
2023-05-01,SKU-001,Mochila trail 20L,Mochilas,Amazon,6,49.99,49.03,18.5,0.63,0,0.0,43.49,57.71,45.88,43.49,49.03,57.71,47.46,158,0,0,5,18,1,0,0,0.0,3.0,3.0,3.43,2.67,1.0,5.54,46.1,294.18,183.18,-0.09,4.04,-3.13,1.05,0.0,0,1,0,0,0
2023-05-02,SKU-001,Mochila trail 20L,Mochilas,Amazon,2,49.99,49.47,18.5,0.63,0,0.0,48.8,57.43,45.94,45.94,50.72,57.43,49.14,156,0,1,5,18,0,0,0,6.0,4.0,5.0,3.86,2.77,0.9754,3.53,40.4,98.94,61.94,5.31,-0.28,0.06,2.68,-1.25,0,0,0,0,0
2023-05-03,SKU-001,Mochila trail 20L,Mochilas,Amazon,2,49.99,45.87,18.5,0.63,1,0.1,48.82,57.17,45.73,45.73,50.57,57.17,47.34,154,0,2,5,18,0,0,0,2.0,5.0,2.0,3.57,2.67,0.9071,0.14,43.1,91.74,54.74,0.02,-0.26,-0.21,2.26,-4.7,0,0,1,0,0
2023-05-04,SKU-001,Mochila trail 20L,Mochilas,Amazon,3,49.99,50.75,18.5,0.63,0,0.0,48.65,56.93,46.01,46.01,50.53,56.93,49.7,151,0,3,5,18,0,0,0,2.0,1.0,3.0,3.14,2.67,1.0044,4.74,48.1,152.25,96.75,-0.17,-0.24,0.28,2.4,0.22,0,1,0,0,0
2023-05-05,SKU-001,Mochila trail 20L,Mochilas,Amazon,2,49.99,50.29,18.5,0.63,0,0.0,48.82,56.67,45.9,45.9,50.46,56.67,49.56,149,0,4,5,18,0,0,0,3.0,8.0,2.0,3.43,2.67,0.9966,4.39,43.4,100.58,63.58,0.17,-0.26,-0.11,2.46,-0.17,0,0,0,0,0
2023-05-06,SKU-001,Mochila trail 20L,Mochilas,Amazon,4,49.99,49.11,18.5,0.63,0,0.0,42.32,56.52,45.97,42.32,48.27,56.52,47.54,145,0,5,5,18,0,0,0,2.0,3.0,1.0,2.57,2.67,1.0174,6.79,56.4,196.44,122.44,-6.5,-0.15,0.07,-1.07,0.84,0,1,0,0,1
2023-05-07,SKU-001,Mochila trail 20L,Mochilas,Amazon,6,49.99,50.06,18.5,0.63,0,0.0,42.61,58.78,48.76,42.61,50.05,58.78,49.41,139,0,6,5,18,0,0,0,4.0,0.0,3.0,2.71,2.77,1.0002,7.45,51.3,300.36,189.36,0.29,2.26,2.79,-0.97,0.01,0,1,0,0,1
2023-05-08,SKU-001,Mochila trail 20L,Mochilas,Amazon,1,49.99,49.74,18.5,0.63,0,0.0,42.79,58.78,48.65,42.79,50.07,58.78,49.2,138,0,0,5,19,0,0,0,6.0,6.0,4.0,3.57,2.87,0.9934,6.95,38.7,49.74,31.24,0.18,0.0,-0.11,-0.7,-0.33,0,1,0,0,0
2023-05-09,SKU-001,Mochila trail 20L,Mochilas,Amazon,3,49.99,50.36,18.5,0.63,0,0.0,43.01,59.0,48.67,43.01,50.23,59.0,49.52,135,0,1,5,19,0,0,0,1.0,2.0,3.0,2.86,2.77,1.0026,7.35,47.2,151.08,95.58,0.22,0.22,0.02,-2.93,0.13,1,1,0,0,0
2023-05-10,SKU-001,Mochila trail 20L,Mochilas,Amazon,7,49.99,50.58,18.5,0.63,0,0.0,42.87,57.97,48.99,42.87,49.94,57.97,49.78,128,0,2,5,19,0,0,0,3.0,2.0,0.0,3.0,2.77,1.0128,7.71,42.7,354.06,224.56,-0.14,-1.03,0.32,-2.86,0.64,1,1,0,0,0
2023-05-11,SKU-001,Mochila trail 20L,Mochilas,Amazon,3,49.99,50.73,18.5,0.63,0,0.0,42.7,57.89,46.25,42.7,48.95,57.89,48.49,125,0,3,5,19,0,0,0,7.0,3.0,1.0,3.71,3.0,1.0364,8.03,33.7,152.19,96.69,-0.17,-0.08,-2.74,-3.31,1.78,1,1,0,0,0
2023-05-12,SKU-001,Mochila trail 20L,Mochilas,Amazon,4,49.99,50.22,18.5,0.63,0,0.0,44.94,57.86,46.37,44.94,49.72,57.86,48.3,121,0,4,5,19,0,0,0,3.0,2.0,2.0,3.71,3.07,1.0101,5.28,32.6,200.88,126.88,2.24,-0.03,0.12,-0.96,0.5,0,1,0,0,0
2023-05-13,SKU-001,Mochila trail 20L,Mochilas,Amazon,3,49.99,50.07,18.5,0.63,0,0.0,45.31,57.69,46.42,45.31,49.81,57.69,48.24,118,0,5,5,19,0,0,0,4.0,4.0,1.0,4.0,3.13,1.0052,4.76,29.5,150.21,94.71,0.37,-0.17,0.05,2.99,0.26,0,1,0,0,0
2023-05-14,SKU-001,Mochila trail 20L,Mochilas,Amazon,2,49.99,50.41,18.5,0.63,0,0.0,45.02,57.37,46.15,45.02,49.51,57.37,48.28,116,0,6,5,19,0,0,0,3.0,6.0,2.0,3.86,3.2,1.0182,5.39,30.1,100.82,63.82,-0.29,-0.32,-0.27,2.41,0.9,0,1,0,0,0
2023-05-15,SKU-001,Mochila trail 20L,Mochilas,Amazon,3,49.99,50.94,18.5,0.63,0,0.0,45.23,57.53,46.41,45.23,49.72,57.53,48.68,113,0,0,5,20,0,0,0,2.0,1.0,1.0,3.29,3.2,1.0245,5.71,34.3,152.82,97.32,0.21,0.16,0.26,2.44,1.22,0,1,0,0,0
2023-05-16,SKU-001,Mochila trail 20L,Mochilas,Amazon,3,49.99,49.84,18.5,0.63,0,0.0,45.71,57.55,46.49,45.71,49.92,57.55,48.17,110,0,1,5,20,0,0,0,3.0,3.0,4.0,3.57,3.27,0.9984,4.13,30.8,149.52,94.02,0.48,0.02,0.08,2.7,-0.08,0,0,0,0,0
2023-05-17,SKU-001,Mochila trail 20L,Mochilas,Amazon,2,49.99,50.3,18.5,0.63,0,0.0,45.95,57.65,46.61,45.95,50.07,57.65,48.46,108,0,2,5,20,0,0,0,3.0,7.0,2.0,3.57,3.23,1.0046,4.35,30.3,100.6,63.6,0.24,0.1,0.12,3.08,0.23,0,0,0,0,0
2023-05-18,SKU-001,Mochila trail 20L,Mochilas,Amazon,1,49.99,49.81,18.5,0.63,0,0.0,46.24,50.9,46.84,46.24,47.99,50.9,48.32,107,0,3,5,20,0,0,0,2.0,3.0,3.0,2.86,3.23,1.0379,3.57,37.4,49.81,31.31,0.29,-6.75,0.23,3.54,1.82,0,0,0,0,0
2023-05-19,SKU-001,Mochila trail 20L,Mochilas,Amazon,5,49.99,49.73,18.5,0.63,0,0.0,44.28,50.95,47.08,44.28,47.44,50.95,48.4,102,0,4,5,20,0,0,0,1.0,4.0,2.0,2.57,3.17,1.0483,5.45,39.7,248.65,156.15,-1.96,0.05,0.24,-0.66,2.29,0,1,0,0,0
2023-05-20,SKU-001,Mochila trail 20L,Mochilas,Amazon,1,49.99,50.22,18.5,0.63,0,0.0,47.33,51.24,46.82,46.82,48.46,51.24,48.78,101,0,5,5,20,0,0,0,5.0,3.0,3.0,2.71,3.27,1.0363,3.4,37.3,50.22,31.72,3.05,0.29,-0.26,1.51,1.76,0,0,0,0,0
2023-05-21,SKU-001,Mochila trail 20L,Mochilas,Amazon,3,49.99,49.85,18.5,0.63,0,0.0,47.16,51.35,47.81,47.16,48.77,51.35,48.83,98,0,6,5,20,0,0,0,1.0,2.0,3.0,2.43,3.2,1.0221,2.69,40.3,149.55,94.05,-0.17,0.11,0.99,2.14,1.08,0,0,0,0,0
2023-05-22,SKU-001,Mochila trail 20L,Mochilas,Amazon,4,49.99,44.3,18.5,0.63,1,0.11,46.4,61.8,47.5,46.4,51.9,61.8,46.95,94,0,0,5,21,0,0,0,3.0,3.0,1.0,2.57,3.2,0.8536,-2.1,36.6,177.2,103.2,-0.76,10.45,-0.31,1.17,-7.6,0,0,1,0,0
2023-05-23,SKU-001,Mochila trail 20L,Mochilas,Amazon,1,49.99,49.2,18.5,0.63,0,0.0,46.16,62.01,47.65,46.16,51.94,62.01,48.42,93,0,1,5,21,0,0,0,4.0,3.0,5.0,2.71,3.3,0.9472,3.04,34.3,49.2,30.7,-0.24,0.21,0.15,0.45,-2.74,0,0,0,0,0
2023-05-24,SKU-001,Mochila trail 20L,Mochilas,Amazon,0,49.99,50.03,18.5,0.63,0,0.0,46.54,61.62,46.02,46.02,51.39,61.62,48.28,93,0,2,5,21,0,0,0,1.0,2.0,3.0,2.43,3.17,0.9735,4.01,38.3,0.0,0.0,0.38,-0.39,-1.63,0.07,-1.36,0,0,0,0,0
2023-05-25,SKU-001,Mochila trail 20L,Mochilas,Amazon,1,49.99,41.37,18.5,0.63,1,0.16,46.21,61.6,45.98,45.98,51.26,61.6,46.1,92,0,3,5,21,0,0,0,0.0,1.0,4.0,2.14,3.07,0.8071,-4.61,43.0,41.37,22.87,-0.33,-0.02,-0.04,-0.26,-9.89,0,0,1,0,0
2023-05-26,SKU-001,Mochila trail 20L,Mochilas,Amazon,6,49.99,50.4,18.5,0.63,0,0.0,44.23,61.46,45.97,44.23,50.55,61.46,48.18,86,0,4,5,21,0,0,0,1.0,5.0,5.0,2.14,2.97,997.0,6.17,40.2,302.4,191.4,-1.98,-0.14,-0.01,-0.05,-0.15,0,1,0,0,0
2023-05-27,SKU-001,Mochila trail 20L,Mochilas,Amazon,2,49.99,50.09,18.5,0.63,0,0.0,44.32,62.08,46.08,44.32,50.83,62.08,48.08,84,0,5,5,21,0,0,0,6.0,1.0,1.0,2.29,3.0,0.9854,5.77,36.7,100.18,63.18,0.09,0.62,0.11,-2.5,-0.74,1,1,0,0,0
2023-05-28,SKU-001,Mochila trail 20L,Mochilas,Amazon,5,49.99,49.31,18.5,0.63,0,0.0,44.52,61.86,47.74,44.52,51.37,61.86,48.53,79,0,6,5,21,0,0,0,2.0,3.0,8.0,2.43,3.03,0.9599,4.79,32.5,246.55,154.05,0.2,-0.22,1.66,-2.64,-2.06,1,1,0,0,0
2023-05-29,SKU-001,Mochila trail 20L,Mochilas,Amazon,0,49.99,50.43,18.5,0.63,0,0.0,44.47,61.88,47.85,44.47,51.4,61.88,49.14,79,0,0,5,22,0,0,0,5.0,4.0,3.0,2.71,2.93,0.9811,5.96,29.2,0.0,0.0,-0.05,0.02,0.11,-1.93,-0.97,0,1,0,0,0
2023-05-30,SKU-001,Mochila trail 20L,Mochilas,Amazon,5,49.99,42.93,18.5,0.63,1,0.14,44.48,61.68,48.21,44.48,51.46,61.68,46.34,74,0,1,5,22,0,0,0,0.0,1.0,0.0,2.14,2.83,0.8342,-1.55,34.6,214.65,122.15,0.01,-0.2,0.36,-1.68,-8.53,0,0,1,0,0
2023-05-31,SKU-001,Mochila trail 20L,Mochilas,Amazon,3,49.99,50.15,18.5,0.63,0,0.0,44.06,61.66,47.98,44.06,51.23,61.66,49.06,71,0,2,5,22,0,0,0,5.0,0.0,6.0,2.71,3.0,0.9789,6.09,26.2,150.45,94.95,-0.42,-0.02,-0.23,-1.96,-1.08,0,1,0,0,0
2023-06-01,SKU-001,Mochila trail 20L,Mochilas,Amazon,1,49.99,49.41,18.5,0.63,0,0.0,44.34,61.44,48.4,44.34,51.39,61.44,48.9,116,0,3,6,22,0,0,0,3.0,1.0,2.0,3.14,2.9,0.9615,5.07,36.9,49.41,30.91,0.28,-0.22,0.42,-1.64,-1.98,0,1,0,0,0
2023-06-02,SKU-001,Mochila trail 20L,Mochilas,Amazon,2,49.99,50.81,18.5,0.63,0,0.0,44.49,61.28,48.67,44.49,51.48,61.28,49.74,114,0,4,6,22,0,0,0,1.0,6.0,2.0,3.14,2.87,987.0,6.32,36.3,101.62,64.62,0.15,-0.16,0.27,0.26,-0.67,0,1,0,0,0
2023-06-03,SKU-001,Mochila trail 20L,Mochilas,Amazon,2,49.99,49.71,18.5,0.63,0,0.0,44.51,60.84,48.4,44.51,51.25,60.84,49.06,112,0,5,6,22,0,0,0,2.0,2.0,3.0,2.57,2.87,0.97,5.2,43.6,99.42,62.42,0.02,-0.44,-0.27,0.19,-1.54,0,1,0,0,0
2023-06-04,SKU-001,Mochila trail 20L,Mochilas,Amazon,1,49.99,49.64,18.5,0.63,0,0.0,44.4,60.87,47.22,44.4,50.83,60.87,48.43,111,0,6,6,22,0,0,0,2.0,5.0,2.0,2.57,2.83,0.9766,5.24,43.2,49.64,31.14,-0.11,0.03,-1.18,-0.12,-1.19,0,1,0,0,0
2023-06-05,SKU-001,Mochila trail 20L,Mochilas,Amazon,1,49.99,50.03,18.5,0.63,0,0.0,44.45,60.76,47.27,44.45,50.83,60.76,48.65,110,0,0,6,23,0,0,0,1.0,0.0,4.0,2.0,2.8,0.9843,5.58,55.0,50.03,31.53,0.05,-0.11,0.05,-0.02,-0.8,0,1,0,0,1
2023-06-06,SKU-001,Mochila trail 20L,Mochilas,Amazon,4,49.99,50.4,18.5,0.63,0,0.0,44.31,60.92,47.67,44.31,50.97,60.92,49.04,106,0,1,6,23,0,0,0,1.0,5.0,6.0,2.14,2.7,0.9888,6.09,49.5,201.6,127.6,-0.14,0.16,0.4,-0.17,-0.57,0,1,0,0,1
2023-06-07,SKU-001,Mochila trail 20L,Mochilas,Amazon,0,49.99,42.23,18.5,0.63,1,0.14,44.23,60.9,47.86,44.23,51.0,60.9,46.04,106,0,2,6,23,0,0,0,4.0,3.0,1.0,2.0,2.63,828.0,-2.0,53.0,0.0,0.0,-0.08,-0.02,0.19,0.17,-8.77,0,0,1,0,1
2023-06-08,SKU-001,Mochila trail 20L,Mochilas,Amazon,0,49.99,49.89,18.5,0.63,0,0.0,44.31,60.68,47.47,44.31,50.82,60.68,48.68,106,0,3,6,23,0,0,0,0.0,1.0,3.0,1.57,2.6,0.9817,5.58,67.5,0.0,0.0,0.08,-0.22,-0.39,-0.03,-0.93,0,1,0,0,1
2023-06-09,SKU-001,Mochila trail 20L,Mochilas,Amazon,3,49.99,50.92,18.5,0.63,0,0.0,44.44,60.38,47.79,44.44,50.87,60.38,49.36,103,0,4,6,23,0,0,0,0.0,2.0,7.0,1.43,2.5,1.001,6.48,72.0,152.76,97.26,0.13,-0.3,0.32,-0.05,0.05,0,1,0,0,1
2023-06-10,SKU-001,Mochila trail 20L,Mochilas,Amazon,1,49.99,49.05,18.5,0.63,0,0.0,44.56,60.38,48.09,44.56,51.01,60.38,48.57,102,0,5,6,23,0,0,0,3.0,2.0,3.0,1.57,2.37,0.9616,4.49,65.0,49.05,30.55,0.12,0.0,0.3,0.05,-1.96,0,1,0,0,1
2023-06-11,SKU-001,Mochila trail 20L,Mochilas,Amazon,5,49.99,49.88,18.5,0.63,0,0.0,44.4,60.78,47.89,44.4,51.02,60.78,48.89,97,0,6,6,23,0,0,0,1.0,1.0,4.0,1.43,2.3,0.9777,5.48,67.8,249.4,156.9,-0.16,0.4,-0.2,0.0,-1.14,0,1,0,0,1
2023-06-12,SKU-001,Mochila trail 20L,Mochilas,Amazon,2,49.99,50.13,18.5,0.63,0,0.0,44.0,60.61,47.95,44.0,50.85,60.61,49.04,95,0,0,6,24,0,0,0,5.0,1.0,3.0,2.0,2.33,0.9858,6.13,47.5,100.26,63.26,-0.4,-0.17,0.06,-0.45,-0.72,0,1,0,0,1
2023-06-13,SKU-001,Mochila trail 20L,Mochilas,Amazon,4,49.99,50.99,18.5,0.63,0,0.0,43.73,60.06,48.26,43.73,50.68,60.06,49.62,91,0,1,6,24,0,0,0,2.0,4.0,2.0,2.14,2.3,1.0061,7.26,42.5,203.96,129.96,-0.27,-0.55,0.31,-0.58,0.31,0,1,0,0,0
2023-06-14,SKU-001,Mochila trail 20L,Mochilas,Amazon,1,49.99,50.33,18.5,0.63,0,0.0,44.07,60.12,47.86,44.07,50.68,60.12,49.1,90,0,2,6,24,0,0,0,4.0,0.0,3.0,2.14,2.37,0.9931,6.26,42.1,50.33,31.83,0.34,0.06,-0.4,-0.16,-0.35,0,1,0,0,0
2023-06-15,SKU-001,Mochila trail 20L,Mochilas,Amazon,2,49.99,49.0,18.5,0.63,0,0.0,43.97,60.48,47.14,43.97,50.53,60.48,48.07,88,0,3,6,24,0,0,0,1.0,0.0,3.0,2.29,2.3,0.9697,5.03,38.4,98.0,61.0,-0.1,0.36,-0.72,-0.34,-1.53,0,1,0,0,0
2023-06-16,SKU-001,Mochila trail 20L,Mochilas,Amazon,3,49.99,49.47,18.5,0.63,0,0.0,43.48,60.64,46.91,43.48,50.34,60.64,48.19,85,0,4,6,24,0,0,0,2.0,3.0,2.0,2.57,2.27,0.9827,5.99,33.1,148.41,92.91,-0.49,0.16,-0.23,-0.96,-0.87,0,1,0,0,0
2023-06-17,SKU-001,Mochila trail 20L,Mochilas,Amazon,2,49.99,50.03,18.5,0.63,0,0.0,43.63,60.27,46.67,43.63,50.19,60.27,48.35,83,0,5,6,24,0,0,0,3.0,1.0,1.0,2.57,2.3,0.9968,6.4,32.3,100.06,63.06,0.15,-0.37,-0.24,-0.93,-0.16,0,1,0,0,0
2023-06-18,SKU-001,Mochila trail 20L,Mochilas,Amazon,1,49.99,50.06,18.5,0.63,0,0.0,43.56,60.31,46.65,43.56,50.17,60.31,48.36,82,0,6,6,24,0,0,0,2.0,5.0,5.0,2.71,2.33,0.9978,6.5,30.3,50.06,31.56,-0.07,0.04,-0.02,-0.84,-0.11,0,1,0,0,0
2023-06-19,SKU-001,Mochila trail 20L,Mochilas,Amazon,2,49.99,49.01,18.5,0.63,0,0.0,47.29,60.56,47.53,47.29,51.79,60.56,48.27,80,0,0,6,25,0,0,0,1.0,2.0,1.0,2.14,2.2,0.9463,1.72,37.4,98.02,61.02,3.73,0.25,0.88,3.29,-2.78,0,0,0,0,0
2023-06-20,SKU-001,Mochila trail 20L,Mochilas,Amazon,2,49.99,49.69,18.5,0.63,0,0.0,47.74,60.43,47.55,47.55,51.91,60.43,48.72,78,0,1,6,25,0,0,0,2.0,4.0,3.0,2.14,2.23,0.9572,2.14,36.4,99.38,62.38,0.45,-0.13,0.02,3.82,-2.22,0,0,0,0,0
2023-06-21,SKU-001,Mochila trail 20L,Mochilas,Amazon,1,49.99,50.21,18.5,0.63,0,0.0,47.99,60.26,47.5,47.5,51.92,60.26,49.1,77,0,2,6,25,0,0,0,2.0,1.0,4.0,1.86,2.2,0.9671,2.71,41.4,50.21,31.71,0.25,-0.17,-0.05,3.43,-1.71,0,0,0,0,0
2023-06-22,SKU-001,Mochila trail 20L,Mochilas,Amazon,1,49.99,50.35,18.5,0.63,0,0.0,48.28,60.1,47.56,47.56,51.98,60.1,49.32,76,0,3,6,25,0,0,0,1.0,2.0,1.0,1.86,2.1,0.9686,2.79,40.9,50.35,31.85,0.29,-0.16,0.06,3.59,-1.63,0,0,0,0,0
2023-06-23,SKU-001,Mochila trail 20L,Mochilas,Amazon,0,49.99,49.96,18.5,0.63,0,0.0,47.99,60.04,47.26,47.26,51.76,60.04,48.98,76,0,4,6,25,0,0,0,1.0,3.0,0.0,1.71,2.1,0.9652,2.7,44.4,0.0,0.0,-0.29,-0.06,-0.3,3.78,-1.8,0,0,0,0,0
2023-06-24,SKU-001,Mochila trail 20L,Mochilas,Amazon,2,49.99,50.89,18.5,0.63,0,0.0,47.82,59.69,46.81,46.81,51.44,59.69,49.36,74,0,5,6,25,0,0,0,0.0,2.0,1.0,1.29,2.1,0.9893,4.08,57.4,101.78,64.78,-0.17,-0.35,-0.45,3.18,-0.55,0,0,0,0,1
2023-06-25,SKU-001,Mochila trail 20L,Mochilas,Amazon,3,49.99,50.79,18.5,0.63,0,0.0,47.82,50.81,45.0,45.0,47.88,50.81,49.3,71,0,6,6,25,0,0,0,2.0,1.0,6.0,1.29,2.13,1.0608,5.79,55.0,152.37,96.87,0.0,-8.88,-1.81,1.44,2.91,0,1,0,0,1
2023-06-26,SKU-001,Mochila trail 20L,Mochilas,Amazon,2,49.99,49.18,18.5,0.63,0,0.0,47.75,50.79,44.81,44.81,47.78,50.79,48.46,69,0,0,6,26,0,0,0,3.0,2.0,2.0,1.57,2.03,1.0293,4.37,43.9,98.36,61.36,-0.07,-0.02,-0.19,-2.48,1.4,1,0,0,0,0
2023-06-27,SKU-001,Mochila trail 20L,Mochilas,Amazon,1,49.99,45.25,18.5,0.63,1,0.1,43.42,50.9,44.49,43.42,46.27,50.9,44.87,68,0,1,6,26,0,0,0,2.0,2.0,5.0,1.57,2.03,978.0,1.83,43.3,45.25,26.75,-4.33,0.11,-0.32,-4.13,-1.02,1,0,0,0,0
2023-06-28,SKU-001,Mochila trail 20L,Mochilas,Amazon,2,49.99,49.98,18.5,0.63,0,0.0,43.59,50.63,44.64,43.59,46.29,50.63,47.31,66,0,2,6,26,0,0,0,1.0,1.0,0.0,1.43,1.9,1.0797,6.39,46.2,99.96,62.96,0.17,-0.27,0.15,-3.91,3.69,1,1,0,0,1
2023-06-29,SKU-001,Mochila trail 20L,Mochilas,Amazon,0,49.99,39.62,18.5,0.63,1,0.21,43.64,50.74,44.74,43.64,46.37,50.74,44.19,66,0,3,6,26,0,0,0,2.0,1.0,5.0,1.57,1.97,0.8544,-4.02,42.0,0.0,0.0,0.05,0.11,0.1,-3.92,-6.75,1,0,1,0,0
2023-06-30,SKU-001,Mochila trail 20L,Mochilas,Amazon,1,49.99,49.37,18.5,0.63,0,0.0,43.53,51.04,44.84,43.53,46.47,51.04,47.1,65,0,4,6,26,0,0,0,0.0,0.0,3.0,1.43,1.8,1.0624,5.84,45.5,49.37,30.87,-0.11,0.3,0.1,-3.73,2.9,1,1,0,0,1
2023-07-01,SKU-001,Mochila trail 20L,Mochilas,Amazon,2,49.99,49.46,18.5,0.63,0,0.0,43.43,51.7,45.44,43.43,46.86,51.7,47.45,146,0,5,7,26,0,0,0,1.0,2.0,1.0,1.57,1.73,1.0555,6.03,93.0,98.92,61.92,-0.1,0.66,0.6,-3.38,2.6,1,1,0,0,1
